commebola,Unnamed: 0,X,hh_gps.latitude,hh_gps.longitude,marketclean,marketcomsum,marketmatch,hh_gps.altitude,hhnum,comm_dist_oth,drink_wat,water_time,toilet,floor,treat_time,birth_main,birth_loc,birth_time,comm_health,ch_or3_num,ch_or3_time,floor_oth,ch_or1_time,ch_or4_time,ch_or2_num,ch_or2_time,mark_other,finalend,drought,fire,distnone,othdist,clinunsp,trad,lgmoh,RedCross,cHWComm,WorkOth,fruit,wednesday,thursday,friday,saturday,whmatch,relclean,instanceName,deviceId,namevillage.1.altvillage,loc_adm1,loc_adm2,URBAN_OR_RURAL,OTHER_DETAILS,treat_mult,birth_mult,marktype,markday,border_crossing_type,border_crossing_name,border_crossing_dest,epidemic_specifics,treat_loc_specify,birmatron,loc_adm3,loc_adm4,District,Secteur_Rural,name_village,name_part_village,QUARTIER_OU_DISTRICT,alts_secteur_rurale.0.alt_secteur_rurale,names_part_village.4.alt_part_village,alt_secteur_urbain,date,alts_village.0.altvillage.1,alts_village.2.altvillage.1,constituency,gsm_service,birhome,instanceId,namevill,name_village
0,6219,6218,8.879325,-10.739486666700001,Koima,0,999995,547.6,12,,11,10,6,1,180,6,1,60,1,999995,999995,,3,999995,999995,999995,"Salt clothes ,shoe",2016-06-11 15:43:40,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,Bendu,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070233307,,kono,lei,2,No,6,16,3 5 97,4 5,2,Yengima korow,Bumbumkoro,,Koima,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Bendu,27,2,1,uuid:fe483742-1ea1-41aa-9a57-4629d87af540,Bendu,999995
0,4723,4722,8.4902383333,-9.83592,Vamenzu village,0,999999,530.8,6,,7,30,5,1,120,5,2,120,95,999999,999999,,999999,999999,999999,999999,,2015-01-04 22:56:09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,uuid:6a220491-a7e4-454a-b479-591433100ce2,Lawalazu,Liberia_Community_Survey_v18,imei:357835070233851,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:c26087f7-7d55-40d5-8267-462a47c578d1,Vamenzu village,999995
0,3756,3755,7.269495,-9.5674066667,Gbalatuah Market,0,uuid:63c32c05-6067-4937-9304-284a74608197,254.0,6,,8,4,6,1,150,5,2,150,97,999999,999999,,999999,2,999999,999999,,2015-01-09 17:56:54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,999999,Sergeant kollehta,Liberia_Community_Survey_v18,imei:357835070227820,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:bfd8b791-d381-4b5b-803f-cfcbf884bdab,wumah kollie village,999995
0,2587,2587,9.490891667,-12.81233833,Moussaya,0,uuid: newrow1,117.3,19,,8,15,6,1,60,5,2,60,1,999995,999995,,1,999995,999995,999995,"Riz,vêtements",5/24/2016 14:02,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,999995,Mamoudouya,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227374,999995,basse_guinee,kindia,2,Sur la route de séguéyah,6,14,1 2 3 4 5 97,95,999995,,,,Moussayah centre,1,forecariah,moussayah,Kofio,Mamoudouya,995,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:30f47fcb-25dc-496e-8d9d-43355fecc95c,Mamoudouya,995
1,1102,1102,8.554636667,-10.137975,Gueckedou,160,uuid:fa0f3d81-fdbc-45e8-b4a9-2026fb62b729,437.3,500,,3,5,3,5,5,1,1,5,1 2,999995,999995,,3,999995,2,3,,5/11/2016 10:05,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,uuid:3ec53eea-1cfc-467c-9bdb-dc484f9a7a64,Gueckedou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070234107,999995,guinee_forestiere,nzerekore,1,Ronpoin,9,9,1 2 3 4 5,3,2,Keiseneye,Soroba(Libéria),,,0,gueckedou,gueckedou_ctre,,,,,Kiesseineye,,,,5/11/2016,999995,999995,999995,999995,999995,uuid:00683289-e4db-44f8-a8f9-7fcb3c76e674,gueckedou_ctre,
0,7168,7167,9.9747866667,-11.85179,Thellia,0,uuid:c8d94bc8-3db2-498f-a46a-3ff9751587bd,384.7,66,,8,50,6,4,308,1,2,380,1 3,3,3,,1,999995,999995,999995,,2016-06-20 19:32:58,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,uuid:c8d94bc8-3db2-498f-a46a-3ff9751587bd,Kawokoro,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070213457,,koinadugu,wara_wara_bafod,2,Swampy area,11 16,11,1 2 3 4 5,5,999995,,,,Thellia,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Lower,47,2,0,uuid:afd755b9-1dbf-4559-8ffe-bf0d63b57c93,Kawokoro,999995
0,1544,1544,8.622160000000001,-10.421965,Koundou,0,uuid:8ce0ef6d-d843-4241-8ac1-4025ab550007,399.0,16,Feu de brousse,8,10,6,1,60,5,2,60,3 4,2,1,,999995,999995,999995,999995,"Condiment, habillement",5/6/2016 9:02,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,uuid:a94b8505-d9b3-49ee-8ef0-ebd73d2291ae,Koundou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070233844,999995,guinee_forestiere,nzerekore,2,A marigot gbougbiandou,11,14,3 97,1,999995,,,Rougeole,Koundou,1,gueckedou,koundou,Koundou1,Nimbadou,Nbaouma,995,,,,,5/6/2016,999995,999995,999995,999995,999995,uuid:015cf531-cbd9-49c4-97f8-ef1d71138547,Nbaouma,Nbaouma
0,4551,4550,8.4077766667,-10.225163333300001,Foya Market,0,uuid:f7233a75-709c-4986-9919-e13c8f08dca1,444.6,50,,2,30,3,1,120,5,2,130,1 2 3,4,1,,2,999999,2,1,"Cassava, Edo, Plantain, Pumpkin, Yam, Corn, Banana, Potato, Shoes, Clothes etc.",2016-05-02 16:20:10,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,uuid:bcbec7c7-87b2-4905-b327-13cd5c3cfd72,Norgorchoe,Liberia_Community_Survey_v18,imei:357835070231251,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:b7973f09-0ade-4fd8-ab19-b967ef13a284,Mendigisua 1.,999995
0,4713,4712,8.483015,-10.089789999999999,Bandanin Market,0,uuid:8554356b-b103-4168-801c-2dc1531a1dfd,489.5,50,"Fever, Measels",5,20,9,2,360,1,2,360,97,999999,999999,,999999,1,999999,999999,,2016-03-25 13:26:53,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,999999,Tarma Town,Liberia_Community_Survey_v18,imei:357835070234412,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:68acc70e-d16d-485e-b6cb-96c227640746,Forbuma. Village,999995
0,5653,5652,8.3784433333,-10.2998333333,Buedu,0,uuid:f83fceaf-de2b-4a78-bbcd-971afbb85f52,440.3,40,,7,60,10,1,30,5,2,90,1 3,6,3,,3,999995,999995,999995,"Pepper, salt and dry goods",2016-06-22 22:04:42,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,,Nafadu,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070233943,,kailahun,kissi_tongi,2,There is a sign board on the left hand side while entering the village.,95,95,1 3 4 5 97,5,1,Kanilo crossing point,Gaiga tagia in Liberia,,Sandia health center,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,A village,Lower pokorli,4,2,0,uuid:1d636dfb-30c7-4a13-a2b7-8f0d27a27b0e,Kanilo,999995
0,3627,3626,7.1801916667,-9.030325,999995,0,999999,303.3,13,,7,2,10,1,30,11,2,30,95,999999,999999,,999999,999999,999999,999999,,2016-03-23 10:45:16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,999999,999995,Liberia_Community_Survey_v18,imei:357835070234339,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:ec97a441-59ee-45fe-990e-2386be01d7f2,Ma vonyee,999995
0,578,578,8.470205,-10.005419999999999,Tekoulo,0,uuid:ba1c4dbf-9578-43a9-8999-100dd665ddda,547.6,27,,11,90,10,3,999995,13,999995,999995,95,999995,999995,,999995,999995,999995,999995,,5/24/2016 14:03,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,999995,Sassama kama,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070224587,999995,guinee_forestiere,nzerekore,2,A cote fleuve,,,1 2 3 4 5,5,999995,,,,,0,gueckedou,tekoulo,Sassama kama,Neimia ,995,Bkouma kama,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:fd2cb09b-61a3-4645-a614-2512fe2c6ea1,Neimia ,995
0,60,60,7.438733332999999,-9.240656667,Bheta,0,uuid:c71ec06c-2420-4e73-b03e-e15ff6620230,413.2,10,,3,50,10,1,10,6,1,10,3,4,2,,999995,999995,999995,999995,Riz et les condiments.,5/13/2016 10:22,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,uuid:b468e1b5-12f7-47a8-a68c-30cab03e3f28,Balakoly,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227192,999995,guinee_forestiere,nzerekore,2,Dernière l'école primaire de kpaolé,5,5,2 3 4 5 97,2,999995,,,,,0,yomou,bheeta,Kpaolé,Daninè,995,995,,,,,5/13/2016,999995,999995,999995,999995,999995,uuid:b468e1b5-12f7-47a8-a68c-30cab03e3f28,Daninè,995
0,3219,3219,10.04722333,-11.60779833,Bantamaya,0,uuid:9aa3b672-b659-4448-8be1-ecf26e91de79,365.5,2,,8,25,6,1,999995,6,999995,999995,3,4,3,,999995,999995,999995,999995,,5/26/2016 6:21,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,999995,Alfaya,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070232333,999995,moyenne_guinee,mamou,2,A côté de Dar-es-salam,,,,3,1,Gninabe,Fou la mansa,,,0,mamou,oure_kaba,Alphayah,Alphayah école,Alphayah centre,Hafia,,,,,5/25/2016,999995,999995,999995,999995,999995,uuid:819973d1-ce9e-4aed-9b06-b99fa253276b,Alphayah centre,Alphayah centre
0,788,788,8.517814999999999,-10.423010000000001,West Djba,0,uuid:9078e1f6-33d1-4132-8cf0-cf0f6c833f61,389.6,5,,7,30,10,1,120,14,1,2,95,999995,999995,,999995,999995,999995,999995,,5/4/2016 15:43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,999995,Boumboukoro,Guinee_Sondage_Communautaire_V1-4-4,imei:357835070207079,999995,guinee_forestiere,nzerekore,2,A côté du rivière poudoun,95,95,,6,999995,,,,Ouendé kenema centre,0,gueckedou,koundou,Balladou pénal centre,Gnéadou,Séiyan,995,,999995,999995,,5/4/2016,999995,999995,999995,999995,999995,uuid:2c04ecfa-b4db-4175-aadc-06b82dbff6c1,Séiyan,Séiyan
0,2586,2586,9.490696667,-12.80740167,Moussaya,0,uuid: newrow1,137.9,2,,8,45,6,1,120,5,2,120,1,999995,999995,,1,999995,999995,999995,"Riz,vêtements",5/24/2016 13:38,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,999995,Dalaba,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227374,999995,basse_guinee,kindia,2,Sous le mont kibily,6,6,1 2 3 4 5 97,95,999995,,,,Moussayah centre,0,forecariah,moussayah,Kofio,Mamoudouya,Dalaba,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:3a49a9ea-2308-4385-991f-9705996c60b8,Dalaba,Dalaba
0,4783,4782,7.0450783333,-11.37572,Jendema Market,0,uuid:fbd0f4a5-636b-4eff-bff3-4509f9c28de8,10.3,8,,11,30,10,1,120,5,2,120,1 2 3,2,2,,3,999995,5,3,Groundnut Garrie,2016-06-13 16:21:25,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,uuid:fbd0f4a5-636b-4eff-bff3-4509f9c28de8,Kalia 2,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070231251,,pujehun,soro_gbema,2,Forested. Area,95,95,1 2 3 4 5 97,5 6,999995,,,,Jendema,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,  New,91,1,0,uuid:23e89621-998e-4422-9183-26e0a4637ebd,Kalia 2,999995
0,6044,6043,8.6637316667,-10.4742666667,Densambadu,0,uuid:b70a70cc-4136-4e49-83db-4986628b3c2d,331.2,38,,11,60,10,2,2,5,2,90,1,999995,999995,,3,999995,999995,999995,"Clothes, bills, shoe",2016-06-11 14:37:42,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,Sandia,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070228877,,kono,mafindor,2,Plantations and river,5,5,1 2 3 4 5 97,4,2,Kombundu border,Kaledu,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,1,27,2,0,uuid:1ba114cf-5a35-4eec-9f33-56b92afb35ba,Kombundu,999995
0,4254,4253,8.2046783333,-10.2980533333,Foya Market,0,uuid:f7233a75-709c-4986-9919-e13c8f08dca1,470.2,10,,8,10,3,1,120,5,2,120,1 3,2,1,,3,999999,999999,999999,,2015-01-02 14:30:48,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,uuid:90eb53ff-592c-420a-9e22-1fc86b4c0cc2,Gbotolu village,Liberia_Community_Survey_v18,imei:357835070227028,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:4be7d385-a646-409a-a110-fdc1947d4c9b,Borlemba Town,999995
0,6576,6575,9.143535,-12.935345,Kambia,0,uuid:9b77ebeb-8e90-48c4-a2de-ec24c0985f4d,55.7,100,,5,5,3,5,25,5,2,25,1 2,999995,999995,,2,999995,6,3,,2016-06-14 10:04:38,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,uuid:252a9e6a-e1a3-4ca1-8193-ab81067ea201,Madamaya,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070439326,,kambia,gbinle_dixing,2,No,11,11,,,999995,,,,Gbalamuya,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,New,41,1,0,uuid:92050212-d390-4bf5-a561-200a955ebce2,Madamaya,999995
0,4909,4908,7.273619999999999,-11.22967,999995,0,999995,84.8,999995,,999995,999995,999995,999995,999995,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,2016-07-15 11:58:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070206360,,,,999995,,,,,,999995,,,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,,,,999995,0,uuid:d3f903ff-1703-4510-b457-21e2d89cc9cb,,999995
0,1534,1534,8.619361667,-10.29406,Mongo,0,uuid:6fb29b1f-324c-4728-b0d6-b9ad85a0c3e8,450.3,11,,3,8,10,1,30,1,2,180,2,999995,999995,,999995,999995,3,2,Riz,5/2/2016 16:50,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,uuid:fd08f6d3-7be6-460c-9748-65d6d19925ce,Fandou Famboulen,Guinee_Sondage_Communautaire_V1-4-3,imei:357835070215197,999995,guinee_forestiere,nzerekore,2,A cote du forage,1,6,4 97,5,,,,,999995,0,gueckedou,nongoa,Kolignido,Sofédou Bouffa,Fandou Famboulen,Aucun sous_village,,,,999995,5/2/2016,999995,999995,999995,999995,999995,uuid:ee3c1902-cf9f-4b52-a7f3-43af037b262d,Fandou Famboulen,Fandou Famboulen
0,1346,1346,8.58408,-9.869326667000001,Komdebadou,0,uuid:f729e0b3-75df-4ecb-adf2-a6d1a3fd7273,561.0,75,,3,11,10,1,3,9,1,3,1 2,999995,999995,,2,999995,10,2,Huile,5/3/2016 13:42,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,999995,Louyazou,Guinee_Sondage_Communautaire_V1-4-3,imei:357835070412877,999995,guinee_forestiere,nzerekore,2,Au bord de la nationale entre Kondebadou et Gozoumbou,6,6,1 2 3 4 5 97,1,,,,,999995,0,macenta,panziazou,Louyazou,Sevelazou,Louyazou,,,,,999995,5/3/2016,999995,999995,999995,999995,999995,uuid:4373f687-e40e-48e1-a2f8-971f6ab6d38d,Louyazou,Louyazou
0,5318,5317,8.20301,-10.480821666699999,Nyandehun,22,uuid:1f196ad8-7d1f-46d9-8da4-0ae12d24dca4,359.6,800,,2,10,3,2,8,5,1,8,1 2 4,999995,999995,,3,999995,2,3,"Rice,Maggie etc",2016-06-08 20:37:04,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,uuid:1b4cee05-77eb-4414-b9b0-8ec87265a5a2,Nyandehun Mabaibu,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070440233,,kailahun,luawa,2,Nyandehun mambaibu,95,95,,2,999995,,,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Town,Old,1,1,0,uuid:1f196ad8-7d1f-46d9-8da4-0ae12d24dca4,Nyandehun Mabaibu,999995
0,1184,1184,8.56065,-10.12561,Sandia,0,uuid:7c0cf905-4479-42ca-8348-2d6e8b53e74f,547.0,820,,3,10,6,1,10,1,2,10,3,4,3,,999995,999995,999995,999995,,5/11/2016 17:07,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,999995,Gueckedou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070215197,999995,guinee_forestiere,nzerekore,1,A côté de l'école sainte Marie,5,5,4 5,3 6,1,Kiésseineye,Solomba,,Dans la Commune Urbaine de Guéckedou,0,gueckedou,gueckedou_ctre,,,,,Farako,,,,5/11/2016,999995,999995,999995,999995,999995,uuid:6acdfab9-1257-4100-b291-09ee62478602,gueckedou_ctre,
0,6990,6989,9.8276533333,-11.0888983333,999995,0,999995,482.0,999995,,999995,999995,999995,999995,999995,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,2016-07-21 08:36:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070421076,,,,999995,,,,,,999995,,,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,,,,999995,0,uuid:587ba3f4-b8f2-4bfe-b941-18d7ba7bc9b0,,999995
0,6607,6606,9.198205,-12.6991183333,Madina luma,0,uuid:df9ee2a1-7731-4bd4-89a7-a5d73494caf9,46.7,215,,8,60,6,1,120,5,2,120,1 2,999995,999995,,1,999995,2,2,,2016-07-15 13:15:15,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,999995,Malikiya village ,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070232887,,kambia,tonko_limba,2,No,95,95,,5,999995,,,,Laia bgoray ,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village ,Lower ,39,1,0,uuid:7175c0f8-d6c8-4f94-95ad-226d89b390fe,Malikiya village ,999995
0,2860,2860,9.840106667,-11.03921667,999995,0,999995,483.1,9999,,999995,999995,999995,999995,70,14,1,4,,999995,999995,,999995,999995,999995,999995,,5/3/2016 12:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Guinee_Sondage_Communautaire_V1-4-3,imei:357835070230196,999995,haute_guinee,faranah,2,"Arrivé a Heremakono ont devis à partir de la sous prefecture,la route longe jusqu'à Gbetaya sans deviation.",5,14,,,,,,,999995,1,faranah,heremakono,Gbetaya,Secteur 1,Gbetaya,Koumbassaya,,,,999995,5/3/2016,999995,999995,999995,999995,999995,uuid:97ecb96c-5c28-42de-93d5-4dc2b2a97f6b,Gbetaya,Gbetaya
0,1871,1871,8.948098332999999,-10.467410000000001,Yomadou,18,uuid:69078a06-e08d-4302-8b5e-95162b88a554,408.4,35,,8,5,6,1,15,6,1,15,2 4,999995,999995,,999995,999995,5,3,,5/13/2016 12:46,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,uuid:69078a06-e08d-4302-8b5e-95162b88a554,Yomadou doukono,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070206881,999995,guinee_forestiere,nzerekore,2,A côté du fleuve Malon,11,6,,5,1,Kokouma kouelogbègou,Diya,,,0,gueckedou,kassadou,Yomadou,Maledou,Yomadou doukono,"Sidankoro,kamah,Maledou.",,,,,5/13/2016,999995,999995,999995,999995,999995,uuid:69078a06-e08d-4302-8b5e-95162b88a554,Yomadou doukono,Yomadou doukono
0,3257,3257,10.061985,-12.008280000000001,Tamia,5,uuid:6912f6be-2065-470a-a6df-1cb4e343a4ed,385.1,2,,3,30,6,1,999995,15,1,9999,95,999995,999995,,999995,999995,999995,999995,Riz et arachide,5/4/2016 16:06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,Farinta,Guinee_Sondage_Communautaire_V1-4-4,imei:357835070227358,999995,moyenne_guinee,mamou,2,Après la montagne,,,97,1,999995,,,,,0,mamou,soyah,Farinta,Soyah,Farinta,Pateyah,,999995,999995,,5/4/2016,999995,999995,999995,999995,999995,uuid:6912f6be-2065-470a-a6df-1cb4e343a4ed,Farinta,Farinta
0,6109,6108,8.7232983333,-10.664375,Komba yendeh,0,uuid:666f34eb-6517-420a-be88-7501a26ae822,490.9,14,,99,20,6,1,180,5,2,240,1,999995,999995,,3,999995,999995,999995,,2016-07-15 18:28:26,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,999995,Komandu,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070235997,,kono,lei,2,Plantations ,5,95,1 4 5,5,1,Gbogboma,Konoma,,Foakor,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village ,Old komandu ,27,2,0,uuid:cb333cca-ca55-4381-afad-adcd049a15d3,Komandu,999995
0,185,185,7.669788333,-9.291935,Komou,1,uuid:95d3fcc0-91d8-4e80-85af-2786968ac3ba,453.4,600,,3,35,3,1,35,14,1,40,1 2 3,4,1,,1,999995,4,1,"L'huile,bananes, cola,café,",5/10/2016 14:32,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,999995,Komou centre,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070229743,999995,guinee_forestiere,nzerekore,2,Plaque à la rentrée,10,6,1 2 3 4 5 97,7,2,Route de kpaolé,Kpayé,,,0,yomou,yomou_ctre,Komou,Komou centre,995,Kpaolé,,,,,5/10/2016,999995,999995,999995,999995,999995,uuid:95d3fcc0-91d8-4e80-85af-2786968ac3ba,Komou centre,995
0,1741,1741,8.69807,-9.7107,Bofossou,0,uuid:beec0975-1ccd-422b-949f-8163af587e16,621.7,22,,3,10,10,1,25,14,1,4,2,999995,999995,,999995,999995,2,3,"Café, cacao",5/5/2016 8:32,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,999995,Kpovolaou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227135,999995,guinee_forestiere,nzerekore,2,Après Bofossou le premier carrefour à droite,14,5,1 2 3 4 5 97,4,999995,,,,Bofossou,0,macenta,bofossou,Kpovolaou,Bouolazou,Bouolazou,,,,,,5/5/2016,999995,999995,999995,999995,999995,uuid:38dc0ad1-e336-49bc-b5cb-0f9aa2c4a01c,Bouolazou,Bouolazou
0,2610,2610,9.508548333,-12.890145,Moussaya,0,uuid: newrow1,-37.3,20,,99,4,6,1,30,5,2,30,95,999995,999995,,999995,999995,999995,999995,"Le sel, le riz, l'huile rouge.",5/24/2016 16:41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,999995,Barékhouré,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070229917,999995,basse_guinee,kindia,2,Quand tu trouve un bananier tu rentre dans le village.,95,95,3 97,95,999995,,,,Moussayah centre,0,forecariah,moussayah,Kamalayah,Barékhouré,995,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:5c802a99-5384-40e9-897f-afa9c6be4123,Barékhouré,995
0,421,421,8.40152,-10.45460833,Ouende Kenema,0,uuid:ffe05835-4b4c-4051-a4e6-7e35b452a59b,330.9,16,,7,30,10,1,120,16,1,2,1 4,999995,999995,,1,999995,999995,999995,"Riz,manioc,les pulles,...",5/6/2016 13:08,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,uuid:e0b9a4b1-e425-4b7c-8ea0-29dc52c86151,Tombodou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070233075,999995,guinee_forestiere,nzerekore,2,"A côté du village ce trouve un bas-fond ,puis une petite colline.",95,95,1 2 3 4 5 97,5,1,Route de Dandou,Baldou,,,0,gueckedou,ouende_kenema,Koloadou,Foa,Tombodou,995,,,,,5/6/2016,999995,999995,999995,999995,999995,uuid:cf4cf5da-ed89-4d47-a256-316cf8608306,Tombodou,Tombodou
0,5022,5021,7.7218983333,-10.8572466667,Jojoima,0,uuid:6f8b50d3-22b1-48a4-8094-fc7eec3c4aa4,284.2,20,,8,20,10,1,120,6,2,120,,6,1,,1,999995,13,1,"Rice, salt,Maggie, clothes, soap",2016-06-20 05:02:14,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,uuid:c77d3915-a2f0-4f38-8772-fabc5c2e0409,Bandajuma,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070232457,,kailahun,malema,2,Bandajuma village is three miles off from Dambara village and it is on the main road to Patama also the road is not motorable.,11,11,1 2 3 4 5 97,1 2 3 4 5 6 7,999995,,,"Malaria, measles.",Bumpeh village,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,A village,Old Bandajuma village,5,2,0,uuid:4d6135dd-e4cb-4e4d-96c5-11148653db61,Bandajuma,999995
0,554,554,8.462303333,-10.398444999999999,West Djba,0,uuid:9078e1f6-33d1-4132-8cf0-cf0f6c833f61,393.7,35,,3,30,6,1,90,6,2,90,1 2 3,6,3,,1,999995,6,3,"Huile,riz ,cigarette, pagnes",5/6/2016 10:49,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,999995,West Djba,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227317,999995,guinee_forestiere,nzerekore,2,A côté de la rivière yaiya,95,14 16,1 2 3 4 5 97,6,2,La rivière pee poulou,Owet djiba,,Ouende kenema,1,gueckedou,ouende_kenema,Owet djiba,Denekendou,995,995,,,,,5/6/2016,999995,999995,999995,999995,999995,uuid:dcd0c6f1-26cf-4536-9cf3-028b43c5129f,Denekendou,995
0,1398,1398,8.593395,-10.08075,Gueckedou,0,uuid:fa0f3d81-fdbc-45e8-b4a9-2026fb62b729,486.2,5,,8,15,10,1,360,1,2,360,4,999995,999995,,999995,999995,999995,999995,,5/3/2016 17:01,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,uuid:ef6b00ed-3238-4bb1-8c0b-2444d3f2bbff,Poobengou,Guinee_Sondage_Communautaire_V1-4-4,imei:357835070233844,999995,guinee_forestiere,nzerekore,2,A côté de la roche ,95,15,1 2 3 4 5,3,999995,,,Rougeole,Gueckedou,0,gueckedou,tekoulo,Yaradou kongonani,Yaradou kongonani,Poobengou,995,,999995,999995,,5/3/2016,999995,999995,999995,999995,999995,uuid:8ea96e54-19a7-4fae-a09d-d10f82d3dddf,Poobengou,Poobengou
